iid,id,gender,idg,condtn,wave,round,position,positin1,order,partner,pid,match,int_corr,samerace,age_o,race_o,pf_o_att,pf_o_sin,pf_o_int,pf_o_fun,pf_o_amb,pf_o_sha,dec_o,attr_o,sinc_o,intel_o,fun_o,amb_o,shar_o,like_o,prob_o,met_o,age,field,field_cd,undergra,mn_sat,tuition,race,imprace,imprelig,from,zipcode,income,goal,date,go_out,career,career_c,sports,tvsports,exercise,dining,museums,art,hiking,gaming,clubbing,reading,tv,theater,movies,concerts,music,shopping,yoga,exphappy,expnum,attr1_1,sinc1_1,intel1_1,fun1_1,amb1_1,shar1_1,attr4_1,sinc4_1,intel4_1,fun4_1,amb4_1,shar4_1,attr2_1,sinc2_1,intel2_1,fun2_1,amb2_1,shar2_1,attr3_1,sinc3_1,fun3_1,intel3_1,amb3_1,attr5_1,sinc5_1,intel5_1,fun5_1,amb5_1,dec,attr,sinc,intel,fun,amb,shar,like,prob,met,match_es,attr1_s,sinc1_s,intel1_s,fun1_s,amb1_s,shar1_s,attr3_s,sinc3_s,intel3_s,fun3_s,amb3_s,satis_2,length,numdat_2,attr7_2,sinc7_2,intel7_2,fun7_2,amb7_2,shar7_2,attr1_2,sinc1_2,intel1_2,fun1_2,amb1_2,shar1_2,attr4_2,sinc4_2,intel4_2,fun4_2,amb4_2,shar4_2,attr2_2,sinc2_2,intel2_2,fun2_2,amb2_2,shar2_2,attr3_2,sinc3_2,intel3_2,fun3_2,amb3_2,attr5_2,sinc5_2,intel5_2,fun5_2,amb5_2,you_call,them_cal,date_3,numdat_3,num_in_3,attr1_3,sinc1_3,intel1_3,fun1_3,amb1_3,shar1_3,attr7_3,sinc7_3,intel7_3,fun7_3,amb7_3,shar7_3,attr4_3,sinc4_3,intel4_3,fun4_3,amb4_3,shar4_3,attr2_3,sinc2_3,intel2_3,fun2_3,amb2_3,shar2_3,attr3_3,sinc3_3,intel3_3,fun3_3,amb3_3,attr5_3,sinc5_3,intel5_3,fun5_3,amb5_3
376,16.0,1,32,2,14,20,11,11.0,14,11,351.0,0,0.24,1,35.0,4.0,15.0,15.0,30.0,15.0,15.0,10.0,1,7.0,7.0,8.0,7.0,7.0,7.0,8.0,7.0,2.0,25.0,business,8.0,"u of southern california, economics","1,320.00","25,533.00",4.0,10.0,7.0,los angeles,"48,098","66,827.00",2.0,5.0,2.0,still wondering,10.0,4.0,1.0,4.0,10.0,5.0,6.0,7.0,7.0,3.0,3.0,9.0,7.0,9.0,5.0,6.0,9.0,5.0,5.0,,30.0,10.0,15.0,20.0,15.0,10.0,40.0,5.0,15.0,15.0,5.0,20.0,30.0,10.0,20.0,10.0,20.0,10.0,6.0,10.0,8.0,9.0,10.0,6.0,9.0,10.0,8.0,10.0,0,5.0,9.0,6.0,5.0,6.0,5.0,5.0,7.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,1.0,,30.0,10.0,20.0,20.0,10.0,10.0,50.0,10.0,10.0,10.0,10.0,10.0,40.0,10.0,10.0,20.0,10.0,10.0,30.0,10.0,15.0,20.0,15.0,10.0,7.0,9.0,9.0,8.0,9.0,7.0,9.0,10.0,8.0,9.0
346,6.0,0,11,2,14,18,10,10.0,10,7,367.0,1,,0,27.0,2.0,30.0,15.0,20.0,25.0,5.0,5.0,1,9.0,7.0,8.0,8.0,8.0,8.0,8.0,7.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,9.0,9.0,9.0,8.0,9.0,9.0,9.0,6.0,0.0,5.0,,,,,,,,,,,,6.0,3.0,2.0,,,,,,,35.0,15.0,15.0,10.0,10.0,15.0,50.0,10.0,5.0,20.0,5.0,10.0,50.0,10.0,5.0,20.0,5.0,10.0,6.0,6.0,6.0,6.0,7.0,5.0,5.0,5.0,6.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
204,11.0,0,21,2,9,20,17,17.0,11,8,221.0,0,0.02,0,27.0,4.0,15.56,17.78,17.78,17.78,17.78,13.33,0,4.0,5.0,6.0,6.0,7.0,3.0,4.0,7.0,2.0,26.0,business,8.0,,,,2.0,8.0,6.0,Texas & Boston,"77,095","52,388.00",3.0,5.0,1.0,marketing / brand management,7.0,10.0,5.0,9.0,9.0,10.0,10.0,3.0,1.0,9.0,8.0,4.0,5.0,5.0,3.0,8.0,10.0,7.0,4.0,,19.61,15.69,17.65,15.69,17.65,13.73,8.0,5.0,7.0,7.0,5.0,5.0,31.25,9.38,9.38,31.25,3.13,15.63,9.0,5.0,9.0,10.0,10.0,,,,,,0,4.0,7.0,9.0,5.0,6.0,6.0,6.0,7.0,2.0,2.0,17.54,14.04,17.54,17.54,17.54,15.79,8.0,10.0,8.0,10.0,10.0,4.0,1.0,3.0,,,,,,,17.86,16.07,17.86,16.07,16.07,16.07,9.0,7.0,7.0,8.0,5.0,8.0,21.74,19.57,15.22,21.74,4.35,17.39,10.0,8.0,10.0,9.0,8.0,,,,,,0.0,0.0,0.0,,,18.52,14.81,16.67,18.52,14.81,16.67,,,,,,,10.0,7.0,8.0,9.0,7.0,7.0,10.0,6.0,4.0,10.0,2.0,,9.0,8.0,12.0,9.0,12.0,,,,,
458,5.0,0,9,1,18,6,6,6.0,1,6,465.0,0,-0.42,0,23.0,2.0,20.0,20.0,20.0,20.0,20.0,0.0,0,5.0,,,,9.0,5.0,8.0,3.0,2.0,29.0,Business,8.0,UC Berkeley,"1,309.00","15,162.00",4.0,9.0,8.0,Hong Kong,0,,1.0,4.0,1.0,Entrepreneurship,7.0,9.0,1.0,6.0,10.0,8.0,6.0,9.0,3.0,6.0,9.0,7.0,8.0,8.0,4.0,1.0,10.0,9.0,5.0,,50.0,5.0,25.0,20.0,0.0,0.0,30.0,10.0,30.0,10.0,20.0,0.0,50.0,10.0,20.0,0.0,0.0,20.0,10.0,10.0,9.0,10.0,10.0,8.0,7.0,10.0,7.0,10.0,0,5.0,5.0,3.0,4.0,1.0,2.0,5.0,3.0,0.0,5.0,10.0,10.0,10.0,10.0,8.0,5.0,8.0,10.0,10.0,10.0,8.0,4.0,3.0,3.0,65.0,10.0,0.0,25.0,0.0,0.0,40.0,20.0,15.0,15.0,15.0,15.0,40.0,20.0,30.0,10.0,0.0,0.0,70.0,0.0,20.0,10.0,0.0,0.0,9.0,9.0,10.0,10.0,10.0,7.0,9.0,10.0,9.0,9.0,1.0,1.0,0.0,,,70.0,0.0,30.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,20.0,50.0,20.0,30.0,0.0,0.0,0.0,80.0,0.0,20.0,0.0,0.0,0.0,10.0,10.0,10.0,10.0,10.0,8.0,8.0,9.0,7.0,9.0
484,4.0,1,8,2,19,15,15,1.0,15,10,475.0,0,0.38,0,27.0,3.0,10.0,15.0,30.0,10.0,15.0,20.0,0,4.0,6.0,7.0,3.0,5.0,4.0,5.0,5.0,2.0,31.0,GSAS,18.0,school overseas (need a name ?),,,4.0,1.0,1.0,Los Angeles,"90,036","34,752.00",1.0,6.0,4.0,professional career,15.0,7.0,3.0,5.0,9.0,9.0,9.0,9.0,3.0,7.0,9.0,1.0,9.0,9.0,9.0,9.0,2.0,7.0,6.0,,16.0,16.0,20.0,16.0,16.0,16.0,25.0,10.0,25.0,15.0,5.0,20.0,25.0,10.0,25.0,15.0,5.0,20.0,4.0,8.0,2.0,9.0,9.0,2.0,9.0,9.0,2.0,5.0,1,8.0,7.0,7.0,7.0,,7.0,5.0,3.0,0.0,1.0,6.0,10.0,9.0,6.0,8.0,5.0,6.0,10.0,9.0,3.0,10.0,9.0,3.0,2.0,10.0,10.0,30.0,20.0,20.0,10.0,10.0,25.0,25.0,15.0,15.0,10.0,30.0,15.0,15.0,15.0,10.0,15.0,25.0,10.0,25.0,15.0,15.0,10.0,2.0,8.0,9.0,2.0,9.0,2.0,6.0,7.0,6.0,6.0,1.0,0.0,0.0,,,5.0,15.0,25.0,25.0,20.0,10.0,10.0,20.0,20.0,20.0,20.0,10.0,20.0,15.0,20.0,20.0,10.0,15.0,20.0,20.0,15.0,20.0,15.0,10.0,2.0,8.0,8.0,2.0,8.0,2.0,6.0,8.0,2.0,7.0
267,16.0,0,31,2,11,21,21,21.0,12,19,291.0,0,-0.12,1,27.0,4.0,20.0,20.0,15.0,15.0,12.0,18.0,1,6.0,9.0,8.0,7.0,6.0,6.0,7.0,7.0,2.0,26.0,Nutritiron,10.0,ChungShenMedicalUniversity(Taiwan),,,4.0,2.0,2.0,Taiwan,,,1.0,3.0,3.0,dietician,4.0,4.0,8.0,5.0,9.0,7.0,6.0,4.0,7.0,8.0,3.0,9.0,5.0,9.0,4.0,9.0,10.0,2.0,4.0,,20.0,30.0,10.0,15.0,10.0,15.0,20.0,20.0,20.0,10.0,20.0,10.0,20.0,30.0,20.0,10.0,20.0,10.0,7.0,6.0,5.0,7.0,7.0,6.0,6.0,7.0,6.0,5.0,0,4.0,7.0,7.0,6.0,7.0,7.0,5.0,6.0,0.0,0.0,40.0,25.0,10.0,10.0,5.0,10.0,5.0,5.0,5.0,5.0,5.0,1.0,1.0,2.0,,,,,,,40.0,30.0,7.0,8.0,7.0,8.0,10.0,35.0,40.0,5.0,5.0,5.0,50.0,15.0,7.0,11.0,7.0,10.0,8.0,8.0,8.0,7.0,7.0,8.0,8.0,8.0,7.0,7.0,0.0,0.0,0.0,,,17.0,20.0,13.0,17.0,13.0,20.0,20.0,20.0,13.0,20.0,10.0,17.0,20.0,15.0,15.0,20.0,10.0,20.0,20.0,15.0,15.0,20.0,10.0,20.0,7.0,9.0,5.0,6.0,5.0,7.0,8.0,6.0,6.0,4.0
276,4.0,1,8,2,11,21,4,4.0,3,2,253.0,0,0.58,0,33.0,4.0,25.0,30.0,10.0,10.0,5.0,20.0,1,6.0,6.0,7.0,6.0,7.0,4.0,6.0,5.0,2.0,26.0,Molecular Biology,10.0,UC Berkeley,"1,309.00","15,162.00",2.0,7.0,3.0,"New Hope, PA","18,977","80,608.00",2.0,4.0,1.0,Academia,2.0,6.0,2.0,8.0,9.0,8.0,9.0,2.0,3.0,6.0,9.0,1.0,4.0,7.0,6.0,7.0,2.0,2.0,4.0,,24.0,16.0,28.0,14.0,8.0,10.0,25.0,13.0,11.0,23.0,13.0,15.0,25.0,18.0,11.0,18.0,23.0,5.0,7.0,6.0,7.0,10.0,8.0,5.0,6.0,9.0,6.0,7.0,0,4.0,7.0,7.0,2.0,6.0,3.0,5.0,4.0,0.0,9.0,25.0,15.0,15.0,20.0,5.0,20.0,7.0,8.0,9.0,7.0,7.0,6.0,1.0,2.0,,,,,,,25.0,15.0,20.0,20.0,5.0,15.0,25.0,10.0,10.0,25.0,15.0,15.0,25.0,15.0,15.0,20.0,20.0,5.0,7.0,6.0,8.0,7.0,8.0,6.0,5.0,7.0,7.0,5.0,1.0,1.0,1.0,1.0,,25.0,15.0,25.0,15.0,5.0,15.0,25.0,15.0,20.0,20.0,5.0,15.0,30.0,10.0,15.0,20.0,5.0,20.0,20.0,20.0,10.0,15.0,20.0,15.0,8.0,8.0,9.0,7.0,8.0,7.0,8.0,9.0,6.0,7.0
453,14.0,1,24,2,17,11,7,14.0,5,6,435.0,0,-0.17,0,22.0,1.0,25.0,5.0,20.0,25.0,15.0,10.0,0,2.0,,,,,,3.0,1.0,2.0,27.0,law,1.0,University of International Business  & Economics,,,4.0,4.0,3.0,"Shanghai, China","210,009",,2.0,6.0,5.0,lawyer,1.0,6.0,3.0,5.0,6.0,6.0,5.0,6.0,5.0,3.0,6.0,6.0,4.0,7.0,6.0,5.0,4.0,1.0,6.0,,30.0,30.0,30.0,5.0,0.0,5.0,30.0,30.0,30.0,5.0,0.0,5.0,20.0,15.0,20.0,15.0,15.0,15.0,5.0,6.0,7.0,8.0,5.0,6.0,5.0,8.0,4.0,7.0,0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,2.0,2.0,20.0,20.0,15.0,15.0,15.0,15.0,4.0,6.0,8.0,4.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
395,17.0,0,33,2,15,19,11,11.0,4,6,402.0,0,-0.02,0,29.0,4.0,25.0,20.0,15.0,25.0,10.0,5.0,0,6.0,7.0,5.0,6.0,5.0,4.0,4.0,2.0,2.0,33.0,NonFiction Writing,6.0,Penn State University,,"14,388.00",2.0,1.0,2.0,Los Angeles,"16,803","33,906.00",3.0,4.0,2.0,writer/editor,6.0,3.0,4.0,4.0,10.0,8.0,8.0,6.0,1.0,8.0,9.0,3.0,10.0,10.0,7.0,9.0,7.0,8.0,4.0,,20.0,20.0,20.0,10.0,10.0,20.0,30.0,20.0,10.0,20.0,10.0,10.0,30.0,20.0,10.0,20.0,10.0,10.0,8.0,8.0,7.0,9.0,7.0,9.0,8.0,8.0,7.0,8.0,0,5.0,10.0,9.0,8.0,8.0,8.0,8.0,8.0,2.0,5.0,30.0,15.0,20.0,10.0,15.0,10.0,9.0,10.0,8.0,8.0,7.0,5.0,3.0,2.0,50.0,10.0,10.0,20.0,5.0,5.0,30.0,15.0,20.0,15.0,10.0,10.0,40.0,10.0,10.0,20.0,10.0,10.0,50.0,5.0,5.0,20.0,5.0,15.0,9.0,10.0,9.0,8.0,8.0,8.0,10.0,9.0,8.0,7.0,0.0,1.0,0.0,,,40.0,10.0,25.0,10.0,10.0,5.0,50.0,15.0,15.0,20.0,0.0,0.0,50.0,10.0,10.0,20.0,10.0,0.0,60.0,0.0,10.0,25.0,0.0,5.0,9.0,10.0,9.0,9.0,7.0,8.0,9.0,8.0,9.0,7.0
364,4.0,1,8,2,14,20,8,8.0,18,3,343.0,0,-0.04,0,32.0,2.0,5.0,25.0,20.0,10.0,15.0,25.0,0,5.0,8.0,7.0,6.0,7.0,5.0,7.0,3.0,2.0,27.0,MBA Finance,8.0,Florida International University,"1,110.00","10,450.00",3.0,6.0,2.0,Miami,"34,105",,3.0,4.0,2.0,Consulting,7.0,9.0,7.0,9.0,9.0,4.0,3.0,3.0,5.0,1.0,9.0,5.0,4.0,7.0,5.0,6.0,8.0,1.0,6.0,,25.0,25.0,25.0,15.0,10.0,0.0,20.0,10.0,20.0,10.0,20.0,20.0,25.0,10.0,25.0,20.0,15.0,5.0,8.0,8.0,8.0,9.0,9.0,8.0,8.0,9.0,9.0,10.0,0,3.0,9.0,8.0,6.0,8.0,6.0,4.0,5.0,0.0,5.0,,,,,,,,,,,,6.0,1.0,2.0,,,,,,,25.0,25.0,15.0,25.0,5.0,5.0,20.0,10.0,25.0,15.0,15.0,15.0,20.0,20.0,20.0,20.0,10.0,10.0,8.0,9.0,10.0,9.0,9.0,8.0,8.0,9.0,8.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
519,11.0,0,21,2,21,22,20,20.0,21,16,546.0,0,0.18,1,30.0,2.0,35.0,10.0,20.0,25.0,5.0,5.0,0,5.0,6.0,5.0,7.0,6.0,6.0,5.0,4.0,2.0,26.0,Education Policy,9.0,Yale,"1,450.00","26,100.00",2.0,8.0,9.0,Boston,"2,420",,2.0,4.0,2.0,School Leadership/Politics,13.0,9.0,5.0,9.0,5.0,8.0,7.0,7.0,2.0,3.0,9.0,4.0,7.0,8.0,7.0,8.0,2.0,2.0,6.0,,40.0,5.0,30.0,15.0,5.0,5.0,50.0,5.0,10.0,5.0,30.0,0.0,80.0,2.0,5.0,10.0,1.0,2.0,8.0,10.0,9.0,9.0,10.0,8.0,10.0,10.0,8.0,10.0,0,6.0,5.0,8.0,5.0,8.0,6.0,6.0,8.0,0.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
402,6.0,1,12,2,15,18,18,8.0,11,12,390.0,0,0.21,1,30.0,4.0,10.0,20.0,20.0,10.0,10.0,30.0,1,6.0,10.0,8.0,6.0,,,6.0,6.0,2.0,29.0,Mathematics,2.0,University of Illinois/Champaign,,"13,046.00",4.0,1.0,1.0,Korea,,,3.0,4.0,2.0,Financial Mathematics-Investment Bank or Hedge Fund-Derivatives Quant Analyst,7.0,10.0,2.0,6.0,9.0,6.0,6.0,9.0,7.0,4.0,3.0,3.0,5.0,8.0,4.0,4.0,6.0,9.0,6.0,,25.0,20.0,15.0,25.0,10.0,5.0,10.0,25.0,10.0,20.0,10.0,25.0,25.0,20.0,10.0,20.0,10.0,15.0,6.0,8.0,7.0,10.0,9.0,7.0,10.0,10.0,8.0,9.0,0,5.0,6.0,5.0,2.0,8.0,4.0,2.0,8.0,2.0,1.0,25.0,15.0,10.0,20.0,5.0,25.0,7.0,9.0,10.0,8.0,9.0,7.0,1.0,3.0,30.0,15.0,10.0,20.0,5.0,20.0,15.0,25.0,20.0,15.0,15.0,10.0,30.0,15.0,10.0,20.0,5.0,20.0,30.0,20.0,10.0,20.0,5.0,15.0,6.0,7.0,10.0,7.0,9.0,6.0,8.0,10.0,6.0,9.0,0.0,0.0,0.0,,,20.0,25.0,20.0,15.0,15.0,5.0,25.0,10.0,10.0,20.0,10.0,25.0,25.0,20.0,5.0,20.0,15.0,15.0,30.0,15.0,15.0,20.0,10.0,10.0,6.0,8.0,9.0,7.0,8.0,6.0,8.0,9.0,6.0,7.0
276,4.0,1,8,2,11,21,14,14.0,13,12,263.0,0,0.2,0,26.0,1.0,20.0,20.0,20.0,10.0,20.0,10.0,0,5.0,9.0,7.0,7.0,7.0,3.0,7.0,0.0,2.0,26.0,Molecular Biology,10.0,UC Berkeley,"1,309.00","15,162.00",2.0,7.0,3.0,"New Hope, PA","18,977","80,608.00",2.0,4.0,1.0,Academia,2.0,6.0,2.0,8.0,9.0,8.0,9.0,2.0,3.0,6.0,9.0,1.0,4.0,7.0,6.0,7.0,2.0,2.0,4.0,,24.0,16.0,28.0,14.0,8.0,10.0,25.0,13.0,11.0,23.0,13.0,15.0,25.0,18.0,11.0,18.0,23.0,5.0,7.0,6.0,7.0,10.0,8.0,5.0,6.0,9.0,6.0,7.0,1,8.0,5.0,7.0,8.0,7.0,8.0,8.0,6.0,0.0,9.0,25.0,15.0,15.0,20.0,5.0,20.0,7.0,8.0,9.0,7.0,7.0,6.0,1.0,2.0,,,,,,,25.0,15.0,20.0,20.0,5.0,15.0,25.0,10.0,10.0,25.0,15.0,15.0,25.0,15.0,15.0,20.0,20.0,5.0,7.0,6.0,8.0,7.0,8.0,6.0,5.0,7.0,7.0,5.0,1.0,1.0,1.0,1.0,,25.0,15.0,25.0,15.0,5.0,15.0,25.0,15.0,20.0,20.0,5.0,15.0,30.0,10.0,15.0,20.0,5.0,20.0,20.0,20.0,10.0,15.0,20.0,15.0,8.0,8.0,9.0,7.0,8.0,7.0,8.0,9.0,6.0,7.0
306,14.0,0,26,2,12,14,9,9.0,8,5,312.0,0,-0.21,0,23.0,2.0,25.0,5.0,30.0,15.0,5.0,20.0,0,7.0,6.0,6.0,5.0,5.0,2.0,5.0,6.0,2.0,22.0,TESOL,9.0,National Taiwan University,,,4.0,6.0,2.0,Taiwan,,,1.0,6.0,3.0,professor in college,2.0,6.0,6.0,9.0,8.0,5.0,5.0,7.0,4.0,5.0,6.0,9.0,9.0,9.0,5.0,5.0,9.0,5.0,7.0,,16.0,20.0,19.0,16.0,18.0,11.0,22.0,13.0,18.0,18.0,16.0,13.0,22.0,13.0,18.0,18.0,16.0,13.0,6.0,9.0,8.0,8.0,8.0,6.0,8.0,9.0,8.0,7.0,1,7.0,8.0,8.0,7.0,7.0,6.0,7.0,6.0,0.0,2.0,,,,,,,,,,,,6.0,1.0,3.0,,,,,,,20.0,22.0,18.0,15.0,15.0,10.0,20.0,22.0,18.0,15.0,15.0,10.0,25.0,20.0,15.0,15.0,10.0,15.0,7.0,8.0,7.0,7.0,6.0,7.0,7.0,8.0,7.0,6.0,1.0,1.0,1.0,1.0,1.0,18.0,22.0,20.0,15.0,10.0,15.0,22.0,18.0,18.0,17.0,10.0,15.0,22.0,16.0,20.0,15.0,10.0,17.0,22.0,16.0,20.0,15.0,10.0,17.0,6.0,8.0,7.0,7.0,7.0,6.0,8.0,7.0,7.0,6.0
531,1.0,1,2,2,21,22,20,14.0,7,11,519.0,0,0.51,0,26.0,2.0,40.0,5.0,30.0,15.0,5.0,5.0,0,1.0,8.0,8.0,2.0,8.0,2.0,6.0,8.0,2.0,25.0,ELECTRICAL ENGINEERING,5.0,COOPER UNION,,,4.0,5.0,1.0,"BEIJING, CHINA","11,572",,2.0,7.0,2.0,TEACHING,2.0,10.0,10.0,6.0,6.0,10.0,10.0,10.0,6.0,6.0,6.0,10.0,10.0,10.0,8.0,10.0,1.0,6.0,7.0,,15.0,30.0,20.0,20.0,10.0,5.0,15.0,30.0,20.0,20.0,10.0,5.0,30.0,30.0,0.0,20.0,0.0,20.0,10.0,10.0,6.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,0,5.0,8.0,8.0,3.0,8.0,1.0,4.0,1.0,0.0,2.0,,,,,,,,,,,,3.0,1.0,2.0,30.0,20.0,10.0,20.0,0.0,20.0,30.0,30.0,20.0,20.0,0.0,0.0,30.0,30.0,20.0,20.0,0.0,0.0,50.0,10.0,0.0,40.0,0.0,0.0,10.0,10.0,10.0,10.0,10.0,8.0,10.0,10.0,10.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
483,3.0,1,6,2,19,15,3,7.0,12,1,466.0,0,0.74,1,24.0,2.0,10.0,20.0,20.0,15.0,20.0,15.0,0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,28.0,Sociology,3.0,Bucharest University,,,2.0,1.0,1.0,Romania,,,6.0,3.0,1.0,professor,2.0,10.0,1.0,10.0,10.0,10.0,10.0,5.0,1.0,1.0,10.0,5.0,10.0,10.0,10.0,10.0,10.0,5.0,5.0,,40.0,20.0,20.0,20.0,0.0,0.0,50.0,0.0,10.0,20.0,0.0,20.0,20.0,0.0,40.0,5.0,5.0,30.0,8.0,10.0,10.0,10.0,10.0,8.0,10.0,10.0,10.0,10.0,0,7.0,10.0,9.0,9.0,6.0,3.0,7.0,7.0,0.0,3.0,9.0,10.0,10.0,10.0,5.0,5.0,8.0,10.0,10.0,10.0,5.0,8.0,1.0,3.0,40.0,20.0,20.0,10.0,0.0,10.0,40.0,20.0,20.0,20.0,0.0,0.0,50.0,20.0,0.0,10.0,10.0,10.0,30.0,40.0,10.0,0.0,10.0,10.0,8.0,10.0,10.0,10.0,10.0,8.0,10.0,10.0,10.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123,2.0,1,4,1,5,10,4,,10,7,,0,-0.29,0,,,,,,,,,0,,,,,,,,,,18.0,Biomedical Engineering,5.0,,,,4.0,3.0,5.0,Louisiana,"70,605","30,768.00",2.0,5.0,1.0,Cardiologist,4.0,9.0,9.0,8.0,8.0,3.0,2.0,5.0,5.0,6.0,2.0,7.0,2.0,7.0,7.0,7.0,7.0,5.0,5.0,1.0,50.0,10.0,20.0,5.0,5.0,10.0,,,,,,,20.0,50.0,10.0,5.0,5.0,10.0,8.0,7.0,7.0,7.0,8.0,,,,,,0,4.0,5.0,5.0,4.0,5.0,5.0,4.0,1.0,2.0,0.0,,,,,,,,,,,,5.0,1.0,2.0,,,,,,,80.0,4.0,5.0,3.0,4.0,4.0,,,,,,,,,,,,,7.0,7.0,7.0,6.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208,15.0,0,29,2,9,20,15,15.0,10,16,229.0,1,-0.11,0,28.0,2.0,21.43,16.67,21.43,16.67,11.9,11.9,1,6.0,8.0,7.0,5.0,6.0,3.0,7.0,5.0,2.0,25.0,MA Biotechnology,10.0,,,,1.0,2.0,1.0,PA,"18,929","62,875.00",2.0,4.0,3.0,Biotech/business,7.0,9.0,7.0,7.0,9.0,10.0,10.0,10.0,5.0,8.0,8.0,5.0,7.0,9.0,10.0,10.0,9.0,8.0,5.0,,11.54,13.46,19.23,19.23,19.23,17.31,9.0,7.0,6.0,8.0,7.0,7.0,23.26,16.28,13.95,16.28,13.95,16.28,9.0,10.0,10.0,10.0,10.0,,,,,,1,8.0,8.0,8.0,8.0,8.0,8.0,8.0,5.0,2.0,,12.5,17.86,17.86,17.86,17.86,16.07,9.0,10.0,10.0,10.0,10.0,5.0,1.0,2.0,,,,,,,12.5,17.86,17.86,17.86,17.86,16.07,9.0,7.0,5.0,7.0,6.0,7.0,20.0,18.0,16.0,16.0,14.0,16.0,10.0,10.0,10.0,10.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
371,11.0,1,22,2,14,20,11,11.0,10,11,351.0,0,0.05,0,35.0,4.0,15.0,15.0,30.0,15.0,15.0,10.0,0,3.0,3.0,3.0,2.0,3.0,0.0,3.0,3.0,2.0,27.0,MBA,8.0,Illinois,,"8,421.00",2.0,3.0,1.0,Chicago,"60,521","69,487.00",5.0,7.0,1.0,Intl Development,9.0,10.0,7.0,7.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,5.0,3.0,6.0,10.0,10.0,1.0,7.0,6.0,,40.0,0.0,10.0,50.0,0.0,0.0,30.0,10.0,20.0,20.0,20.0,0.0,15.0,15.0,15.0,15.0,20.0,20.0,10.0,8.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,0,,,,,,,,,,7.0,,,,,,,,,,,,3.0,3.0,2.0,,,,,,,50.0,2.0,2.0,40.0,2.0,4.0,50.0,2.0,2.0,40.0,2.0,2.0,40.0,10.0,4.0,2.0,40.0,4.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,7.0,10.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
542,12.0,1,24,2,21,22,8,6.0,3,13,521.0,0,-0.38,0,26.0,2.0,10.0,30.0,20.0,15.0,15.0,10.0,0,6.0,5.0,6.0,6.0,8.0,5.0,5.0,3.0,2.0,23.0,Masters of Industrial Engineering,5.0,Nirma Institute of Technology-India,,,4.0,7.0,1.0,India and NJ,"8,805",,2.0,5.0,3.0,To go into Finance,7.0,4.0,7.0,6.0,10.0,9.0,8.0,1.0,8.0,8.0,9.0,8.0,8.0,9.0,9.0,8.0,9.0,6.0,8.0,,25.0,15.0,20.0,20.0,10.0,10.0,50.0,5.0,5.0,25.0,0.0,15.0,30.0,20.0,10.0,20.0,5.0,15.0,8.0,9.0,8.0,8.0,9.0,8.0,9.0,7.0,8.0,7.0,0,2.0,5.0,6.0,7.0,2.0,2.0,2.0,0.0,0.0,4.0,,,,,,,,,,,,7.0,1.0,3.0,50.0,20.0,10.0,20.0,0.0,0.0,30.0,20.0,10.0,20.0,10.0,10.0,40.0,10.0,20.0,30.0,0.0,0.0,40.0,0.0,10.0,30.0,10.0,10.0,7.0,8.0,7.0,8.0,10.0,7.0,7.0,8.0,7.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
